account_id,account_name,industry,country,signup_date,referral_source,plan_tier_sub,billing_frequency,auto_renew_flag,mrr_amount,arr_amount,upgrade_flag,downgrade_flag,churn_date,reason_code,refund_amount_usd
A-6965e1,Company_379,DevTools,US,2024-11-25,organic,Pro,annual,1,637,7644,0,0,2024-12-02,budget,0.0
A-6965e1,Company_379,DevTools,US,2024-11-25,organic,Pro,monthly,1,637,7644,0,1,2024-12-09,features,0.0
A-6965e1,Company_379,DevTools,US,2024-11-25,organic,Pro,monthly,1,637,7644,0,1,2024-12-04,unknown,0.0
A-6965e1,Company_379,DevTools,US,2024-11-25,organic,Pro,monthly,1,637,7644,0,1,2024-12-02,budget,0.0
A-6965e1,Company_379,DevTools,US,2024-11-25,organic,Pro,monthly,1,882,10584,0,0,2024-12-09,features,0.0
A-6965e1,Company_379,DevTools,US,2024-11-25,organic,Pro,monthly,1,882,10584,0,0,2024-12-04,unknown,0.0
A-6965e1,Company_379,DevTools,US,2024-11-25,organic,Pro,monthly,1,882,10584,0,0,2024-12-02,budget,0.0
A-6965e1,Company_379,DevTools,US,2024-11-25,organic,Pro,monthly,1,686,8232,0,0,2024-12-09,features,0.0
A-6965e1,Company_379,DevTools,US,2024-11-25,organic,Pro,monthly,1,686,8232,0,0,2024-12-04,unknown,0.0
A-6965e1,Company_379,DevTools,US,2024-11-25,organic,Pro,monthly,1,686,8232,0,0,2024-12-02,budget,0.0
A-6965e1,Company_379,DevTools,US,2024-11-25,organic,Enterprise,monthly,0,2587,31044,0,0,2024-12-09,features,0.0
A-6965e1,Company_379,DevTools,US,2024-11-25,organic,Enterprise,monthly,0,2587,31044,0,0,2024-12-04,unknown,0.0
A-6965e1,Company_379,DevTools,US,2024-11-25,organic,Enterprise,monthly,0,2587,31044,0,0,2024-12-02,budget,0.0
A-6965e1,Company_379,DevTools,US,2024-11-25,organic,Enterprise,annual,1,2587,31044,0,0,2024-12-09,features,0.0
A-6965e1,Company_379,DevTools,US,2024-11-25,organic,Enterprise,annual,1,2587,31044,0,0,2024-12-04,unknown,0.0
A-6965e1,Company_379,DevTools,US,2024-11-25,organic,Enterprise,annual,1,2587,31044,0,0,2024-12-02,budget,0.0
A-0354fe,Company_380,Cybersecurity,US,2024-10-22,other,Basic,annual,1,0,0,0,0,2024-11-26,support,0.0
A-0354fe,Company_380,Cybersecurity,US,2024-10-22,other,Basic,annual,1,0,0,0,0,2024-11-15,unknown,0.0
A-0354fe,Company_380,Cybersecurity,US,2024-10-22,other,Basic,annual,1,646,7752,0,0,2024-11-26,support,0.0
A-0354fe,Company_380,Cybersecurity,US,2024-10-22,other,Basic,annual,1,646,7752,0,0,2024-11-15,unknown,0.0
A-0354fe,Company_380,Cybersecurity,US,2024-10-22,other,Basic,monthly,1,646,7752,1,0,2024-11-26,support,0.0
A-0354fe,Company_380,Cybersecurity,US,2024-10-22,other,Basic,monthly,1,646,7752,1,0,2024-11-15,unknown,0.0
A-0354fe,Company_380,Cybersecurity,US,2024-10-22,other,Basic,monthly,0,646,7752,0,0,2024-11-26,support,0.0
A-0354fe,Company_380,Cybersecurity,US,2024-10-22,other,Basic,monthly,0,646,7752,0,0,2024-11-15,unknown,0.0
A-0354fe,Company_380,Cybersecurity,US,2024-10-22,other,Enterprise,monthly,0,6766,81192,0,0,2024-11-26,support,0.0
A-0354fe,Company_380,Cybersecurity,US,2024-10-22,other,Enterprise,monthly,0,6766,81192,0,0,2024-11-15,unknown,0.0
A-0354fe,Company_380,Cybersecurity,US,2024-10-22,other,Enterprise,monthly,1,6766,81192,0,0,2024-11-26,support,0.0
A-0354fe,Company_380,Cybersecurity,US,2024-10-22,other,Enterprise,monthly,1,6766,81192,0,0,2024-11-15,unknown,0.0
A-0354fe,Company_380,Cybersecurity,US,2024-10-22,other,Enterprise,annual,1,0,0,0,0,2024-11-26,support,0.0
A-0354fe,Company_380,Cybersecurity,US,2024-10-22,other,Enterprise,annual,1,0,0,0,0,2024-11-15,unknown,0.0
A-0a62f5,Company_381,FinTech,UK,2024-09-11,partner,Pro,annual,1,784,9408,0,0,2024-10-10,features,0.0
A-0a62f5,Company_381,FinTech,UK,2024-09-11,partner,Pro,annual,1,784,9408,0,0,2024-09-27,pricing,90.9
A-0a62f5,Company_381,FinTech,UK,2024-09-11,partner,Pro,annual,1,784,9408,0,0,2024-12-18,budget,0.0
A-0a62f5,Company_381,FinTech,UK,2024-09-11,partner,Pro,annual,1,784,9408,0,0,2024-12-27,support,43.6
A-0a62f5,Company_381,FinTech,UK,2024-09-11,partner,Pro,annual,1,784,9408,0,0,2024-12-07,budget,21.95
A-0a62f5,Company_381,FinTech,UK,2024-09-11,partner,Basic,monthly,1,475,5700,0,0,2024-10-10,features,0.0
A-0a62f5,Company_381,FinTech,UK,2024-09-11,partner,Basic,monthly,1,475,5700,0,0,2024-09-27,pricing,90.9
A-0a62f5,Company_381,FinTech,UK,2024-09-11,partner,Basic,monthly,1,475,5700,0,0,2024-12-18,budget,0.0
A-0a62f5,Company_381,FinTech,UK,2024-09-11,partner,Basic,monthly,1,475,5700,0,0,2024-12-27,support,43.6
A-0a62f5,Company_381,FinTech,UK,2024-09-11,partner,Basic,monthly,1,475,5700,0,0,2024-12-07,budget,21.95
A-0a62f5,Company_381,FinTech,UK,2024-09-11,partner,Basic,annual,1,418,5016,0,0,2024-10-10,features,0.0
A-0a62f5,Company_381,FinTech,UK,2024-09-11,partner,Basic,annual,1,418,5016,0,0,2024-09-27,pricing,90.9
A-0a62f5,Company_381,FinTech,UK,2024-09-11,partner,Basic,annual,1,418,5016,0,0,2024-12-18,budget,0.0
A-0a62f5,Company_381,FinTech,UK,2024-09-11,partner,Basic,annual,1,418,5016,0,0,2024-12-27,support,43.6
A-0a62f5,Company_381,FinTech,UK,2024-09-11,partner,Basic,annual,1,418,5016,0,0,2024-12-07,budget,21.95
A-0a62f5,Company_381,FinTech,UK,2024-09-11,partner,Enterprise,monthly,1,3184,38208,0,0,2024-10-10,features,0.0
A-0a62f5,Company_381,FinTech,UK,2024-09-11,partner,Enterprise,monthly,1,3184,38208,0,0,2024-09-27,pricing,90.9
A-0a62f5,Company_381,FinTech,UK,2024-09-11,partner,Enterprise,monthly,1,3184,38208,0,0,2024-12-18,budget,0.0
A-0a62f5,Company_381,FinTech,UK,2024-09-11,partner,Enterprise,monthly,1,3184,38208,0,0,2024-12-27,support,43.6
A-0a62f5,Company_381,FinTech,UK,2024-09-11,partner,Enterprise,monthly,1,3184,38208,0,0,2024-12-07,budget,21.95
A-f5641b,Company_382,EdTech,US,2024-03-30,other,Basic,monthly,1,589,7068,0,0,2024-06-17,features,0.0
A-f5641b,Company_382,EdTech,US,2024-03-30,other,Basic,monthly,1,589,7068,0,0,2024-04-20,pricing,0.0
A-f5641b,Company_382,EdTech,US,2024-03-30,other,Pro,monthly,0,1862,22344,0,0,2024-06-17,features,0.0
A-f5641b,Company_382,EdTech,US,2024-03-30,other,Pro,monthly,0,1862,22344,0,0,2024-04-20,pricing,0.0
A-f5641b,Company_382,EdTech,US,2024-03-30,other,Pro,monthly,1,1519,18228,0,0,2024-06-17,features,0.0
A-f5641b,Company_382,EdTech,US,2024-03-30,other,Pro,monthly,1,1519,18228,0,0,2024-04-20,pricing,0.0
A-f5641b,Company_382,EdTech,US,2024-03-30,other,Pro,annual,0,1519,18228,0,0,2024-06-17,features,0.0
A-f5641b,Company_382,EdTech,US,2024-03-30,other,Pro,annual,0,1519,18228,0,0,2024-04-20,pricing,0.0
A-f5641b,Company_382,EdTech,US,2024-03-30,other,Enterprise,annual,1,6169,74028,0,0,2024-06-17,features,0.0
A-f5641b,Company_382,EdTech,US,2024-03-30,other,Enterprise,annual,1,6169,74028,0,0,2024-04-20,pricing,0.0
A-f5641b,Company_382,EdTech,US,2024-03-30,other,Basic,monthly,0,0,0,0,0,2024-06-17,features,0.0
A-f5641b,Company_382,EdTech,US,2024-03-30,other,Basic,monthly,0,0,0,0,0,2024-04-20,pricing,0.0
A-f5641b,Company_382,EdTech,US,2024-03-30,other,Enterprise,monthly,1,8955,107460,0,0,2024-06-17,features,0.0
A-f5641b,Company_382,EdTech,US,2024-03-30,other,Enterprise,monthly,1,8955,107460,0,0,2024-04-20,pricing,0.0
A-f5641b,Company_382,EdTech,US,2024-03-30,other,Enterprise,monthly,0,6169,74028,0,0,2024-06-17,features,0.0
A-f5641b,Company_382,EdTech,US,2024-03-30,other,Enterprise,monthly,0,6169,74028,0,0,2024-04-20,pricing,0.0
A-f5641b,Company_382,EdTech,US,2024-03-30,other,Enterprise,monthly,1,6169,74028,0,0,2024-06-17,features,0.0
A-f5641b,Company_382,EdTech,US,2024-03-30,other,Enterprise,monthly,1,6169,74028,0,0,2024-04-20,pricing,0.0
A-f5641b,Company_382,EdTech,US,2024-03-30,other,Enterprise,monthly,1,6169,74028,1,1,2024-06-17,features,0.0
A-f5641b,Company_382,EdTech,US,2024-03-30,other,Enterprise,monthly,1,6169,74028,1,1,2024-04-20,pricing,0.0
A-b44e3e,Company_383,Cybersecurity,UK,2024-02-12,ads,Enterprise,annual,1,7960,95520,0,0,2024-04-14,unknown,0.0
A-b44e3e,Company_383,Cybersecurity,UK,2024-02-12,ads,Enterprise,annual,1,7960,95520,0,0,2024-04-14,unknown,0.0
A-b44e3e,Company_383,Cybersecurity,UK,2024-02-12,ads,Pro,annual,1,1960,23520,1,0,2024-04-14,unknown,0.0
A-b44e3e,Company_383,Cybersecurity,UK,2024-02-12,ads,Enterprise,annual,1,15721,188652,1,0,2024-04-14,unknown,0.0
A-b44e3e,Company_383,Cybersecurity,UK,2024-02-12,ads,Pro,monthly,1,0,0,0,0,2024-04-14,unknown,0.0
A-b44e3e,Company_383,Cybersecurity,UK,2024-02-12,ads,Pro,annual,1,1960,23520,1,0,2024-04-14,unknown,0.0
A-b44e3e,Company_383,Cybersecurity,UK,2024-02-12,ads,Enterprise,monthly,0,7960,95520,0,0,2024-04-14,unknown,0.0
A-3b37d9,Company_384,FinTech,US,2023-01-27,event,Pro,annual,1,1127,13524,0,0,2024-10-13,support,0.0
A-3b37d9,Company_384,FinTech,US,2023-01-27,event,Pro,annual,1,1127,13524,0,0,2023-12-26,budget,0.0
A-3b37d9,Company_384,FinTech,US,2023-01-27,event,Enterprise,monthly,1,0,0,0,0,2024-10-13,support,0.0
A-3b37d9,Company_384,FinTech,US,2023-01-27,event,Enterprise,monthly,1,0,0,0,0,2023-12-26,budget,0.0
A-3b37d9,Company_384,FinTech,US,2023-01-27,event,Enterprise,annual,1,4577,54924,0,0,2024-10-13,support,0.0
A-3b37d9,Company_384,FinTech,US,2023-01-27,event,Enterprise,annual,1,4577,54924,0,0,2023-12-26,budget,0.0
A-3b37d9,Company_384,FinTech,US,2023-01-27,event,Enterprise,annual,1,4577,54924,1,0,2024-10-13,support,0.0
A-3b37d9,Company_384,FinTech,US,2023-01-27,event,Enterprise,annual,1,4577,54924,1,0,2023-12-26,budget,0.0
A-3b37d9,Company_384,FinTech,US,2023-01-27,event,Enterprise,annual,1,4577,54924,1,0,2024-10-13,support,0.0
A-3b37d9,Company_384,FinTech,US,2023-01-27,event,Enterprise,annual,1,4577,54924,1,0,2023-12-26,budget,0.0
A-3b37d9,Company_384,FinTech,US,2023-01-27,event,Enterprise,annual,0,4577,54924,0,0,2024-10-13,support,0.0
A-3b37d9,Company_384,FinTech,US,2023-01-27,event,Enterprise,annual,0,4577,54924,0,0,2023-12-26,budget,0.0
A-3b37d9,Company_384,FinTech,US,2023-01-27,event,Pro,monthly,1,0,0,0,0,2024-10-13,support,0.0
A-3b37d9,Company_384,FinTech,US,2023-01-27,event,Pro,monthly,1,0,0,0,0,2023-12-26,budget,0.0
A-54d94a,Company_385,Cybersecurity,IN,2023-05-01,event,Pro,annual,1,1323,15876,0,0,,,
A-54d94a,Company_385,Cybersecurity,IN,2023-05-01,event,Pro,monthly,1,1323,15876,0,0,,,
A-54d94a,Company_385,Cybersecurity,IN,2023-05-01,event,Basic,annual,1,513,6156,0,0,,,
A-54d94a,Company_385,Cybersecurity,IN,2023-05-01,event,Pro,monthly,1,1323,15876,0,0,,,
A-54d94a,Company_385,Cybersecurity,IN,2023-05-01,event,Enterprise,monthly,0,0,0,0,0,,,
A-54d94a,Company_385,Cybersecurity,IN,2023-05-01,event,Pro,annual,1,1323,15876,0,0,,,
A-54d94a,Company_385,Cybersecurity,IN,2023-05-01,event,Pro,annual,1,2548,30576,1,0,,,
A-54d94a,Company_385,Cybersecurity,IN,2023-05-01,event,Basic,annual,1,513,6156,0,0,,,
A-54d94a,Company_385,Cybersecurity,IN,2023-05-01,event,Pro,monthly,1,1323,15876,0,1,,,
A-54d94a,Company_385,Cybersecurity,IN,2023-05-01,event,Basic,monthly,1,1045,12540,0,0,,,
A-54d94a,Company_385,Cybersecurity,IN,2023-05-01,event,Pro,monthly,1,1323,15876,0,0,,,
A-7f29a7,Company_386,Cybersecurity,UK,2024-09-18,event,Basic,monthly,1,779,9348,0,0,2024-10-09,unknown,23.97
A-7f29a7,Company_386,Cybersecurity,UK,2024-09-18,event,Enterprise,monthly,0,8159,97908,0,0,2024-10-09,unknown,23.97
A-7f29a7,Company_386,Cybersecurity,UK,2024-09-18,event,Pro,annual,0,2009,24108,0,0,2024-10-09,unknown,23.97
A-7f29a7,Company_386,Cybersecurity,UK,2024-09-18,event,Basic,monthly,1,0,0,0,0,2024-10-09,unknown,23.97
A-7f29a7,Company_386,Cybersecurity,UK,2024-09-18,event,Basic,monthly,0,779,9348,0,0,2024-10-09,unknown,23.97
A-7f29a7,Company_386,Cybersecurity,UK,2024-09-18,event,Basic,annual,1,779,9348,0,0,2024-10-09,unknown,23.97
A-7f29a7,Company_386,Cybersecurity,UK,2024-09-18,event,Pro,annual,1,2009,24108,0,0,2024-10-09,unknown,23.97
A-7f29a7,Company_386,Cybersecurity,UK,2024-09-18,event,Basic,monthly,0,779,9348,0,0,2024-10-09,unknown,23.97
A-7f29a7,Company_386,Cybersecurity,UK,2024-09-18,event,Basic,annual,1,779,9348,0,0,2024-10-09,unknown,23.97
A-7f29a7,Company_386,Cybersecurity,UK,2024-09-18,event,Basic,monthly,1,779,9348,0,0,2024-10-09,unknown,23.97
A-7f29a7,Company_386,Cybersecurity,UK,2024-09-18,event,Pro,monthly,1,2009,24108,0,0,2024-10-09,unknown,23.97
A-089363,Company_387,FinTech,AU,2023-05-06,event,Basic,annual,0,209,2508,0,0,2023-11-27,pricing,0.0
A-089363,Company_387,FinTech,AU,2023-05-06,event,Enterprise,monthly,0,0,0,0,0,2023-11-27,pricing,0.0
A-089363,Company_387,FinTech,AU,2023-05-06,event,Pro,annual,1,0,0,1,0,2023-11-27,pricing,0.0
A-089363,Company_387,FinTech,AU,2023-05-06,event,Pro,monthly,1,1274,15288,0,0,2023-11-27,pricing,0.0
A-089363,Company_387,FinTech,AU,2023-05-06,event,Enterprise,annual,1,1990,23880,0,0,2023-11-27,pricing,0.0
A-089363,Company_387,FinTech,AU,2023-05-06,event,Enterprise,monthly,0,2985,35820,0,0,2023-11-27,pricing,0.0
A-089363,Company_387,FinTech,AU,2023-05-06,event,Pro,monthly,1,0,0,0,0,2023-11-27,pricing,0.0
A-089363,Company_387,FinTech,AU,2023-05-06,event,Pro,annual,1,98,1176,1,0,2023-11-27,pricing,0.0
A-089363,Company_387,FinTech,AU,2023-05-06,event,Basic,monthly,0,760,9120,0,0,2023-11-27,pricing,0.0
A-089363,Company_387,FinTech,AU,2023-05-06,event,Enterprise,annual,0,8557,102684,0,0,2023-11-27,pricing,0.0
A-089363,Company_387,FinTech,AU,2023-05-06,event,Basic,annual,0,57,684,0,0,2023-11-27,pricing,0.0
A-089363,Company_387,FinTech,AU,2023-05-06,event,Enterprise,monthly,1,5174,62088,0,0,2023-11-27,pricing,0.0
A-089363,Company_387,FinTech,AU,2023-05-06,event,Basic,monthly,1,0,0,0,0,2023-11-27,pricing,0.0
A-089363,Company_387,FinTech,AU,2023-05-06,event,Enterprise,annual,1,0,0,0,0,2023-11-27,pricing,0.0
A-524364,Company_388,DevTools,FR,2024-12-31,partner,Enterprise,monthly,1,0,0,0,0,,,
A-524364,Company_388,DevTools,FR,2024-12-31,partner,Enterprise,annual,1,0,0,0,0,,,
A-524364,Company_388,DevTools,FR,2024-12-31,partner,Basic,monthly,1,228,2736,0,0,,,
A-524364,Company_388,DevTools,FR,2024-12-31,partner,Basic,monthly,1,228,2736,0,0,,,
A-524364,Company_388,DevTools,FR,2024-12-31,partner,Enterprise,annual,1,8557,102684,0,0,,,
A-524364,Company_388,DevTools,FR,2024-12-31,partner,Pro,monthly,1,539,6468,0,0,,,
A-855a48,Company_389,EdTech,US,2023-12-22,partner,Basic,monthly,0,266,3192,0,0,2024-08-01,unknown,7.92
A-855a48,Company_389,EdTech,US,2023-12-22,partner,Enterprise,monthly,0,2786,33432,0,0,2024-08-01,unknown,7.92
A-855a48,Company_389,EdTech,US,2023-12-22,partner,Enterprise,annual,0,7960,95520,0,1,2024-08-01,unknown,7.92
A-855a48,Company_389,EdTech,US,2023-12-22,partner,Enterprise,annual,0,5373,64476,0,0,2024-08-01,unknown,7.92
A-855a48,Company_389,EdTech,US,2023-12-22,partner,Basic,annual,1,266,3192,0,0,2024-08-01,unknown,7.92
A-855a48,Company_389,EdTech,US,2023-12-22,partner,Enterprise,annual,1,11940,143280,0,0,2024-08-01,unknown,7.92
A-855a48,Company_389,EdTech,US,2023-12-22,partner,Pro,annual,1,1519,18228,0,0,2024-08-01,unknown,7.92
A-855a48,Company_389,EdTech,US,2023-12-22,partner,Basic,monthly,0,266,3192,0,0,2024-08-01,unknown,7.92
A-756192,Company_390,FinTech,IN,2023-06-11,other,Pro,monthly,0,931,11172,0,0,,,
A-756192,Company_390,FinTech,IN,2023-06-11,other,Enterprise,annual,1,7761,93132,0,0,,,
A-756192,Company_390,FinTech,IN,2023-06-11,other,Enterprise,monthly,1,3781,45372,0,0,,,
A-756192,Company_390,FinTech,IN,2023-06-11,other,Pro,annual,1,1862,22344,0,0,,,
A-756192,Company_390,FinTech,IN,2023-06-11,other,Enterprise,monthly,1,4975,59700,0,0,,,
A-756192,Company_390,FinTech,IN,2023-06-11,other,Pro,monthly,1,0,0,1,0,,,
A-756192,Company_390,FinTech,IN,2023-06-11,other,Enterprise,monthly,1,0,0,0,0,,,
A-756192,Company_390,FinTech,IN,2023-06-11,other,Basic,annual,1,1292,15504,0,0,,,
A-756192,Company_390,FinTech,IN,2023-06-11,other,Basic,monthly,0,437,5244,0,0,,,
A-756192,Company_390,FinTech,IN,2023-06-11,other,Basic,monthly,1,361,4332,0,0,,,
A-49b828,Company_391,FinTech,IN,2023-05-05,ads,Pro,monthly,1,294,3528,0,0,,,
A-49b828,Company_391,FinTech,IN,2023-05-05,ads,Enterprise,annual,1,6169,74028,0,0,,,
A-49b828,Company_391,FinTech,IN,2023-05-05,ads,Basic,annual,1,247,2964,0,0,,,
A-49b828,Company_391,FinTech,IN,2023-05-05,ads,Pro,annual,1,490,5880,0,0,,,
A-49b828,Company_391,FinTech,IN,2023-05-05,ads,Enterprise,annual,0,1194,14328,0,0,,,
A-49b828,Company_391,FinTech,IN,2023-05-05,ads,Pro,annual,1,1470,17640,0,0,,,
A-49b828,Company_391,FinTech,IN,2023-05-05,ads,Enterprise,monthly,1,4975,59700,1,0,,,
A-49b828,Company_391,FinTech,IN,2023-05-05,ads,Pro,monthly,1,1225,14700,0,0,,,
A-49b828,Company_391,FinTech,IN,2023-05-05,ads,Enterprise,annual,1,9751,117012,1,0,,,
A-49b828,Company_391,FinTech,IN,2023-05-05,ads,Enterprise,annual,1,0,0,0,0,,,
A-49b828,Company_391,FinTech,IN,2023-05-05,ads,Enterprise,annual,1,3980,47760,0,0,,,
A-49b828,Company_391,FinTech,IN,2023-05-05,ads,Pro,monthly,1,686,8232,0,0,,,
A-49b828,Company_391,FinTech,IN,2023-05-05,ads,Basic,monthly,1,171,2052,0,0,,,
A-49b828,Company_391,FinTech,IN,2023-05-05,ads,Basic,monthly,1,456,5472,0,0,,,
A-c7ffc2,Company_392,Cybersecurity,US,2023-01-27,partner,Basic,monthly,1,570,6840,0,0,2023-11-11,features,174.92
A-c7ffc2,Company_392,Cybersecurity,US,2023-01-27,partner,Basic,monthly,1,570,6840,0,0,2023-04-15,budget,0.0
A-c7ffc2,Company_392,Cybersecurity,US,2023-01-27,partner,Basic,annual,1,570,6840,1,0,2023-11-11,features,174.92
A-c7ffc2,Company_392,Cybersecurity,US,2023-01-27,partner,Basic,annual,1,570,6840,1,0,2023-04-15,budget,0.0
A-c7ffc2,Company_392,Cybersecurity,US,2023-01-27,partner,Basic,annual,1,1083,12996,0,0,2023-11-11,features,174.92
A-c7ffc2,Company_392,Cybersecurity,US,2023-01-27,partner,Basic,annual,1,1083,12996,0,0,2023-04-15,budget,0.0
A-c7ffc2,Company_392,Cybersecurity,US,2023-01-27,partner,Basic,monthly,0,931,11172,0,0,2023-11-11,features,174.92
A-c7ffc2,Company_392,Cybersecurity,US,2023-01-27,partner,Basic,monthly,0,931,11172,0,0,2023-04-15,budget,0.0
A-c7ffc2,Company_392,Cybersecurity,US,2023-01-27,partner,Pro,annual,1,1470,17640,0,0,2023-11-11,features,174.92
A-c7ffc2,Company_392,Cybersecurity,US,2023-01-27,partner,Pro,annual,1,1470,17640,0,0,2023-04-15,budget,0.0
A-c7ffc2,Company_392,Cybersecurity,US,2023-01-27,partner,Enterprise,monthly,1,5970,71640,0,0,2023-11-11,features,174.92
A-c7ffc2,Company_392,Cybersecurity,US,2023-01-27,partner,Enterprise,monthly,1,5970,71640,0,0,2023-04-15,budget,0.0
A-c7ffc2,Company_392,Cybersecurity,US,2023-01-27,partner,Basic,monthly,1,570,6840,0,0,2023-11-11,features,174.92
A-c7ffc2,Company_392,Cybersecurity,US,2023-01-27,partner,Basic,monthly,1,570,6840,0,0,2023-04-15,budget,0.0
A-c7ffc2,Company_392,Cybersecurity,US,2023-01-27,partner,Basic,monthly,0,570,6840,1,0,2023-11-11,features,174.92
A-c7ffc2,Company_392,Cybersecurity,US,2023-01-27,partner,Basic,monthly,0,570,6840,1,0,2023-04-15,budget,0.0
A-c7ffc2,Company_392,Cybersecurity,US,2023-01-27,partner,Enterprise,annual,0,5970,71640,0,0,2023-11-11,features,174.92
A-c7ffc2,Company_392,Cybersecurity,US,2023-01-27,partner,Enterprise,annual,0,5970,71640,0,0,2023-04-15,budget,0.0
A-c7ffc2,Company_392,Cybersecurity,US,2023-01-27,partner,Enterprise,monthly,1,5970,71640,1,0,2023-11-11,features,174.92
A-c7ffc2,Company_392,Cybersecurity,US,2023-01-27,partner,Enterprise,monthly,1,5970,71640,1,0,2023-04-15,budget,0.0
A-c7ffc2,Company_392,Cybersecurity,US,2023-01-27,partner,Enterprise,annual,1,5970,71640,0,0,2023-11-11,features,174.92
A-c7ffc2,Company_392,Cybersecurity,US,2023-01-27,partner,Enterprise,annual,1,5970,71640,0,0,2023-04-15,budget,0.0
A-c7ffc2,Company_392,Cybersecurity,US,2023-01-27,partner,Pro,monthly,1,6468,77616,0,0,2023-11-11,features,174.92
A-c7ffc2,Company_392,Cybersecurity,US,2023-01-27,partner,Pro,monthly,1,6468,77616,0,0,2023-04-15,budget,0.0
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Basic,monthly,1,0,0,0,0,2024-11-05,budget,0.0
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Basic,monthly,1,0,0,0,0,2024-09-17,budget,64.22
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Basic,monthly,1,0,0,0,0,2024-12-16,budget,0.0
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Pro,monthly,0,1617,19404,1,0,2024-11-05,budget,0.0
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Pro,monthly,0,1617,19404,1,0,2024-09-17,budget,64.22
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Pro,monthly,0,1617,19404,1,0,2024-12-16,budget,0.0
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Pro,annual,1,735,8820,0,0,2024-11-05,budget,0.0
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Pro,annual,1,735,8820,0,0,2024-09-17,budget,64.22
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Pro,annual,1,735,8820,0,0,2024-12-16,budget,0.0
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Enterprise,annual,0,2985,35820,0,0,2024-11-05,budget,0.0
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Enterprise,annual,0,2985,35820,0,0,2024-09-17,budget,64.22
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Enterprise,annual,0,2985,35820,0,0,2024-12-16,budget,0.0
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Basic,annual,1,342,4104,0,0,2024-11-05,budget,0.0
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Basic,annual,1,342,4104,0,0,2024-09-17,budget,64.22
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Basic,annual,1,342,4104,0,0,2024-12-16,budget,0.0
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Enterprise,annual,1,0,0,1,0,2024-11-05,budget,0.0
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Enterprise,annual,1,0,0,1,0,2024-09-17,budget,64.22
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Enterprise,annual,1,0,0,1,0,2024-12-16,budget,0.0
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Pro,annual,1,2205,26460,0,0,2024-11-05,budget,0.0
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Pro,annual,1,2205,26460,0,0,2024-09-17,budget,64.22
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Pro,annual,1,2205,26460,0,0,2024-12-16,budget,0.0
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Enterprise,annual,1,2985,35820,1,0,2024-11-05,budget,0.0
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Enterprise,annual,1,2985,35820,1,0,2024-09-17,budget,64.22
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Enterprise,annual,1,2985,35820,1,0,2024-12-16,budget,0.0
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Basic,annual,1,1349,16188,0,0,2024-11-05,budget,0.0
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Basic,annual,1,1349,16188,0,0,2024-09-17,budget,64.22
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Basic,annual,1,1349,16188,0,0,2024-12-16,budget,0.0
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Enterprise,monthly,1,5174,62088,0,0,2024-11-05,budget,0.0
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Enterprise,monthly,1,5174,62088,0,0,2024-09-17,budget,64.22
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Enterprise,monthly,1,5174,62088,0,0,2024-12-16,budget,0.0
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Pro,monthly,1,2205,26460,1,0,2024-11-05,budget,0.0
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Pro,monthly,1,2205,26460,1,0,2024-09-17,budget,64.22
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Pro,monthly,1,2205,26460,1,0,2024-12-16,budget,0.0
A-72799b,Company_394,DevTools,FR,2023-11-13,event,Enterprise,monthly,1,3980,47760,0,0,2024-05-05,pricing,0.0
A-72799b,Company_394,DevTools,FR,2023-11-13,event,Pro,annual,0,980,11760,1,0,2024-05-05,pricing,0.0
A-72799b,Company_394,DevTools,FR,2023-11-13,event,Basic,monthly,1,380,4560,1,0,2024-05-05,pricing,0.0
